id,code,type,lang,text,category
657,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How do you deal with such a problematic situation?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
658,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How does her family deal with it?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
659,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How have you made it clear to your father so far that you can no longer tolerate his contact with your son?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
660,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How have you found your balance so far?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
661,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How have you managed to take fewer drugs so far?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
662,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How has your mother supported you so far with your overload?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
663,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How often have you tried to talk about the addiction with your husband?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
664,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How have they dealt with such a situation so far?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
665,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: How did you specifically deal with it?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
666,CO-IF-AC-RF-RPA-*,CO,EN,Counselor: What is the reason that no insolvency application has been filed yet?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request for previous attempts at solutions
667,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you work full-time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
668,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you get pocket money from your parents?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
669,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you receiving unemployment benefits?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
670,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you happy at work?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
671,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you satisfied with the opportunities for professional development in your current work environment?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
672,CO-IF-AC-RF-RLS-PS,CO,EN,"Counselor: Are you open to changes in your career, or would you like to stay in your current job?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
673,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you still in school? What degree are you getting?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
674,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you going to work?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
675,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are there aspects of your current work that you find challenging or stressful?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
676,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are there aspects of your job that you particularly appreciate?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
677,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are there professional hurdles that have prevented you from achieving your goals so far?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
678,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are there specific changes in your professional situation that you wish for or are planning?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
679,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have savings that you can use to cover the costs?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
680,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you receive financial support from your husband?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
681,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you applied for child benefits?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
682,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you already have a new job in sight?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
683,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever considered retraining?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
684,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have debts?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
685,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you considered changing jobs for the sake of money?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
686,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Did you apply for Bafög?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
687,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have a side job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
688,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Did you apply for a grant at the office?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
689,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have family you can ask for money?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
690,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have clear career goals or long-term plans?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
691,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have professional goals that you want to achieve at the moment?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
692,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you already completed training - or are you looking for something or what is your current life plan?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
693,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever thought about dropping out of your studies?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
694,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever thought about changing jobs?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
695,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever thought about quitting?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
696,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever considered whether working with children would be interesting for you?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
697,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you have role models or people who have influenced your career?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
698,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: In which area would you like to develop professionally?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
699,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What industry do you work in?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
700,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: In what way has your profession changed over time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
701,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: To what extent does your profession affect your quality of life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
702,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you satisfied with your current job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
703,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Can you cover your everyday expenses with your current salary?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
704,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are they getting by?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
705,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Can you tell me more about their current professional situation?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
706,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Can you afford the rent in the long term?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
707,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Couldn't training also be an option?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
708,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Does your current job make you unhappy?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
709,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do you enjoy your job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
710,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Would you like to talk about your previous professional experiences?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
711,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Okay - that explains a lot. Are you considering possibly changing your place of residence to potentially find a job better?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
712,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you in a permanent employment relationship or self-employed?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
713,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Are you satisfied with your current income?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
714,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: And are you going to work/study/school?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
715,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Do your parents support you financially?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
716,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Would a training to become an educator be something for you?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
717,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Would retraining as a geriatric nurse be worth considering?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
718,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Would it be possible to reduce the working hours?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
719,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Would it be an option to change jobs?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
720,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Have you ever been to debt counseling?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
721,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What kind of job do you have?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
722,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What is your plan - do you think you will find a job soon or would you like to do further training/study/continue your education?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
723,CO-IF-AC-RF-RLS-PS,CO,EN,"Counselor: What aspects of your work are particularly important to you, aside from financial compensation?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
724,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What professional achievements have you accomplished so far that you are particularly proud of?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
725,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What professional challenges are you currently facing?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
726,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What skills and qualifications would you like to further develop in your career?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
727,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What role does further education play in your professional life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
728,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What activities or tasks in your job do you enjoy the most?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
729,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What changes would you like to see in your professional environment?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
730,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What profession are you currently working in?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
731,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What professional career path have you followed so far?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
732,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How do you deal with professional stress or pressure?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
733,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How do you deal with work-related stress?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
734,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How do you deal with professional setbacks?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
735,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How are you doing in your job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
736,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How well do you manage to balance professional commitments with personal interests and obligations?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
737,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How well does your job harmonize with your private life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
738,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How long have you been working in this job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
739,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How long is your training still going?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
740,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How long have you been working in your current job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
741,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How long have you been in this job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
742,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What do you see as your long-term career prospects?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
743,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How do you see the work-life balance in your current job?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
744,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What does a typical workday look like for you?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
745,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What does your current professional situation look like?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
746,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How much do you spend in a month?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
747,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: How many hours do you work a week?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
748,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Where are you working at the moment?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
749,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: Where do you work?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
750,CO-IF-AC-RF-RLS-PS,CO,EN,Counselor: What is your professional interest?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Professional situation
751,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Does the job center withhold money?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
752,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Are you getting your salary or what money are you receiving?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
753,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Are you satisfied with your current income or are there specific improvements you would wish for?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
754,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: May I ask what you live on?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
755,CO-IF-AC-RF-RLS-ES,CO,EN,"Counselor: First important question: Do you have a roof over your head where you can sleep today, or are you currently homeless?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
756,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Are you currently working?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
757,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Are there specific challenges in your job that you currently have to deal with?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
758,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Have they already applied for additional social benefits?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
759,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Have you experienced any changes in your employment status recently?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
760,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Do you currently have financial goals or challenges that you are facing?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
761,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: Are you currently managing with the money you have available each month?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
762,CO-IF-AC-RF-RLS-ES,CO,EN,"Counselor: And how high are the fixed monthly expenses: rent, electricity, phone, travel costs, insurance.",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
763,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: And how much money do you have available?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
764,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What impact does the current economic situation have on your quality of life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
765,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What impact does the current economic situation have on the availability of jobs in your field?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
766,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What professional goals are you currently pursuing and how do you plan to achieve them?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
767,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What financial decisions are currently your focus?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
768,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What role does job stability play for you personally?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
769,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What changes do you plan in your professional life in the near future?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
770,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What income do you have?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
771,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: How does your work situation affect your daily life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
772,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: How do you shape your professional development and what steps do you take for it?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
773,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: How high is your income?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
774,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What is your economic situation at the moment?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
775,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: How are you managing with your disability pension?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
776,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What does your professional situation look like? Are you currently employed or self-employed?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
777,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: What is your stance on the apartment search? Do you also want to move out?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
778,CO-IF-AC-RF-RLS-ES,CO,EN,Counselor: How does the economic situation generally affect your life decisions?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Employment/economic situation
779,CO-IF-AC-RF-RLS-L,CO,EN,"Counselor: Do you engage in creative activities like painting, writing, or music in your free time?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
780,CO-IF-AC-RF-RLS-L,CO,EN,"Counselor: Do you enjoy attending cultural events in your free time, such as concerts, theater, or exhibitions?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
781,CO-IF-AC-RF-RLS-L,CO,EN,"Counselor: Are you satisfied with the variety of your hobbies, or are there areas you would like to expand?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
782,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you get involved in social projects or volunteer work in your free time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
783,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you find enough time for your hobbies?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
784,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there no opportunities at your university to take advantage of affordable sports offerings?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
785,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there specific activities you enjoy doing to relax or recharge?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
786,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there specific hobbies or activities that you enjoy sharing with other people?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
787,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there any specific hobbies that you have discovered or given up recently?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
788,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there specific cultural events that you look forward to in your free time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
789,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Is there a gym nearby where you could sign up?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
790,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Aren't there any hobbies you can do together with your friends?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
791,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Is there no way to integrate your hobbies back into your daily life?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
792,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Is there a specific hobby that you enjoy sharing with friends or family?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
793,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Is there a hobby you would like to try but haven't gotten around to yet?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
794,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there leisure activities that you can use to distract yourself?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
795,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there charitable activities that are particularly important to you?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
796,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there hobbies or interests that you see as a balance to professional or personal challenges?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
797,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there hobbies or interests that you would like to pursue in your free time but have neglected due to lack of time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
798,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there hobbies that you find particularly relaxing or stress-reducing?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
799,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Are there hobbies you would like to share with others but haven't shared yet?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
800,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Aren't there any extracurricular activities at your school?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
801,CO-IF-AC-RF-RLS-L,CO,EN,"Counselor: Is there, for example, a hobby that you resumed after your time in the clinic?",Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
802,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you have leisure activities outside of work that bring you joy?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
803,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you have specific travel destinations or activities that you particularly appreciate when you have time off?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
804,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you have specific preferences regarding the books you read in your free time?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
805,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you have favorite apps or websites that you like to use when you want to relax?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
806,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you perhaps have interests or passions that you would like to further develop or deepen?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
807,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Have you perhaps discovered new hobbies or activities that you would like to try?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
808,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Have you already checked online if there is a boxing studio near you?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
809,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Have you ever looked into sports that you might be interested in?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
810,CO-IF-AC-RF-RLS-L,CO,EN,Counselor: Do you have a park nearby where you can go jogging?,Impact factors->Analysis and clarification of problems->Reflection (Fact)->Request about living situation->Leisure
